,Node,Network,Group,Network type,Conserved fraction,Prevalence of conserved fraction,Centrality,Upper limit,Lower limit,Values
5399,3616127,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.4015957446808511), ('arctic_spiec.graphml', 0.7553191489361702)]"
5400,4425896,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.19680851063829788), ('arctic_spiec.graphml', 0.449468085106383)]"
5401,442533,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.0851063829787234), ('arctic_spiec.graphml', 0.6702127659574468)]"
5402,155989,Degree,networks,Degree networks,,,Closeness,0.1702127659574468,0.1702127659574468,"[('arctic_flash.graphml', 0.1702127659574468), ('arctic_spiec.graphml', 0.1702127659574468)]"
5403,3431064,Degree,networks,Degree networks,,,Closeness,0.7883308762576172,0.6531584854445104,"[('arctic_flash.graphml', 0.726063829787234), ('arctic_spiec.graphml', 0.7154255319148937)]"
5404,1129210,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.25), ('arctic_spiec.graphml', 0.9893617021276596)]"
5405,2584634,Degree,networks,Degree networks,,,Closeness,1.0,0.06342452619380456,"[('arctic_flash.graphml', 0.6648936170212766), ('arctic_spiec.graphml', 0.5771276595744681)]"
5406,845780,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.3484042553191489), ('arctic_spiec.graphml', 0.17819148936170212)]"
5407,4328501,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.5558510638297872), ('arctic_spiec.graphml', 0.8909574468085106)]"
5408,1128776,Degree,networks,Degree networks,,,Closeness,0.7048770317601949,0.0,"[('arctic_flash.graphml', 0.2845744680851064), ('arctic_spiec.graphml', 0.2127659574468085)]"
5409,4402900,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.43351063829787234), ('arctic_spiec.graphml', 0.6914893617021277)]"
5410,607006,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.9202127659574468), ('arctic_spiec.graphml', 0.6037234042553191)]"
5411,814176,Degree,networks,Degree networks,,,Closeness,1.0,0.7614948901224882,"[('arctic_flash.graphml', 0.925531914893617), ('arctic_spiec.graphml', 0.901595744680851)]"
5412,4478413,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.9893617021276596), ('arctic_spiec.graphml', 0.7659574468085106)]"
5413,4447214,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.776595744680851), ('arctic_spiec.graphml', 0.3484042553191489)]"
5414,2285453,Degree,networks,Degree networks,,,Closeness,1.0,0.5048386660276135,"[('arctic_flash.graphml', 0.9787234042553191), ('arctic_spiec.graphml', 0.9095744680851063)]"
5415,3174304,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.034574468085106384), ('arctic_spiec.graphml', 0.22872340425531915)]"
5416,206565,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.5), ('arctic_spiec.graphml', 0.39095744680851063)]"
5417,4405449,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.16489361702127658), ('arctic_spiec.graphml', 0.9468085106382979)]"
5418,248618,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.726063829787234), ('arctic_spiec.graphml', 0.8670212765957447)]"
5419,542933,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.09042553191489362), ('arctic_spiec.graphml', 0.43617021276595747)]"
5420,1002658,Degree,networks,Degree networks,,,Closeness,0.585662087755598,0.0,"[('arctic_flash.graphml', 0.2393617021276596), ('arctic_spiec.graphml', 0.2898936170212766)]"
5421,1141687,Degree,networks,Degree networks,,,Closeness,1.0,0.2434189977734439,"[('arctic_flash.graphml', 0.6170212765957447), ('arctic_spiec.graphml', 0.6808510638297872)]"
5422,978664,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.5212765957446809), ('arctic_spiec.graphml', 0.4228723404255319)]"
5423,804187,Degree,networks,Degree networks,,,Closeness,0.9885803317458303,0.9209941363392761,"[('arctic_flash.graphml', 0.9521276595744681), ('arctic_spiec.graphml', 0.9574468085106383)]"
5424,222768,Degree,networks,Degree networks,,,Closeness,0.9396257334651956,0.0,"[('arctic_flash.graphml', 0.44148936170212766), ('arctic_spiec.graphml', 0.35638297872340424)]"
5425,792450,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.324468085106383), ('arctic_spiec.graphml', 0.13297872340425532)]"
5426,1133624,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.22340425531914893), ('arctic_spiec.graphml', 0.7473404255319149)]"
5427,205635,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.5372340425531915), ('arctic_spiec.graphml', 0.7898936170212766)]"
5428,3163059,Degree,networks,Degree networks,,,Closeness,0.652391690912004,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.15425531914893617)]"
5429,160366,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.6276595744680851), ('arctic_spiec.graphml', 0.24468085106382978)]"
5430,524203,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.574468085106383), ('arctic_spiec.graphml', 0.8138297872340425)]"
5431,4457840,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.675531914893617), ('arctic_spiec.graphml', 0.9388297872340425)]"
5432,4409769,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.8271276595744681), ('arctic_spiec.graphml', 0.5452127659574468)]"
5433,216549,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.7606382978723404), ('arctic_spiec.graphml', 0.6223404255319149)]"
5434,161009,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.4946808510638298), ('arctic_spiec.graphml', 0.2632978723404255)]"
5435,545290,Degree,networks,Degree networks,,,Closeness,1.0,0.21150410415642262,"[('arctic_flash.graphml', 0.5851063829787234), ('arctic_spiec.graphml', 0.648936170212766)]"
5436,112867,Degree,networks,Degree networks,,,Closeness,1.0,0.6961775839931049,"[('arctic_flash.graphml', 0.9148936170212766), ('arctic_spiec.graphml', 0.8829787234042553)]"
5437,286368,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.4521276595744681), ('arctic_spiec.graphml', 0.5957446808510638)]"
5438,742260,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.20212765957446807), ('arctic_spiec.graphml', 0.04521276595744681)]"
5439,279074,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.2845744680851064), ('arctic_spiec.graphml', 0.5372340425531915)]"
5440,529793,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.9042553191489362), ('arctic_spiec.graphml', 0.7473404255319149)]"
5441,4465309,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.2978723404255319), ('arctic_spiec.graphml', 0.7340425531914894)]"
5442,103285,Degree,networks,Degree networks,,,Closeness,0.1363444463858517,0.0,"[('arctic_flash.graphml', 0.05851063829787234), ('arctic_spiec.graphml', 0.04521276595744681)]"
5443,2300392,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.18085106382978725), ('arctic_spiec.graphml', 0.6329787234042553)]"
5444,4402520,Degree,networks,Degree networks,,,Closeness,0.23201390536859728,0.0,"[('arctic_flash.graphml', 0.013297872340425532), ('arctic_spiec.graphml', 0.04521276595744681)]"
5445,545306,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.5638297872340425), ('arctic_spiec.graphml', 0.3617021276595745)]"
5446,357011,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.7340425531914894), ('arctic_spiec.graphml', 0.5452127659574468)]"
5447,3046706,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.10106382978723404), ('arctic_spiec.graphml', 0.9148936170212766)]"
5448,1133738,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.4015957446808511), ('arctic_spiec.graphml', 0.6329787234042553)]"
5449,149819,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.034574468085106384), ('arctic_spiec.graphml', 0.5079787234042553)]"
5450,510316,Degree,networks,Degree networks,,,Closeness,0.6531730612938336,0.0,"[('arctic_flash.graphml', 0.10638297872340426), ('arctic_spiec.graphml', 0.18617021276595744)]"
5451,218479,Degree,networks,Degree networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.8271276595744681), ('arctic_spiec.graphml', 0.04521276595744681)]"
5452,512006,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.8404255319148937), ('arctic_spiec.graphml', 0.7074468085106383)]"
5453,246078,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.46808510638297873), ('arctic_spiec.graphml', 0.09574468085106383)]"
5454,1011380,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6382978723404256), ('arctic_spiec.graphml', 0.5212765957446809)]"
5455,1806981,Degree,networks,Degree networks,,,Betweenness,0.9283565089476623,0.252494554882125,"[('arctic_flash.graphml', 0.6170212765957447), ('arctic_spiec.graphml', 0.5638297872340425)]"
5456,4386675,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.8723404255319149), ('arctic_spiec.graphml', 0.574468085106383)]"
5457,968085,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.48936170212765956), ('arctic_spiec.graphml', 0.6542553191489362)]"
5458,211848,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.3882978723404255), ('arctic_spiec.graphml', 0.6436170212765957)]"
5459,4363347,Degree,networks,Degree networks,,,Betweenness,0.962465069973535,0.016258334281784137,"[('arctic_flash.graphml', 0.4521276595744681), ('arctic_spiec.graphml', 0.526595744680851)]"
5460,1101315,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.9627659574468085), ('arctic_spiec.graphml', 0.5797872340425532)]"
5461,705063,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.5904255319148937), ('arctic_spiec.graphml', 0.9893617021276596)]"
5462,1136344,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.25), ('arctic_spiec.graphml', 0.4308510638297872)]"
5463,134163,Degree,networks,Degree networks,,,Betweenness,0.865308092095449,0.2570323334364659,"[('arctic_flash.graphml', 0.5851063829787234), ('arctic_spiec.graphml', 0.5372340425531915)]"
5464,28341,Degree,networks,Degree networks,,,Betweenness,0.9494826609557068,0.0,"[('arctic_flash.graphml', 0.42021276595744683), ('arctic_spiec.graphml', 0.32978723404255317)]"
5465,112952,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.16489361702127658), ('arctic_spiec.graphml', 0.4095744680851064)]"
5466,1638797,Degree,networks,Degree networks,,,Betweenness,0.8388627911512342,0.7036904003381274,"[('arctic_flash.graphml', 0.776595744680851), ('arctic_spiec.graphml', 0.7659574468085106)]"
5467,4479485,Degree,networks,Degree networks,,,Betweenness,0.2750330039171921,0.1398606131040845,"[('arctic_flash.graphml', 0.20212765957446807), ('arctic_spiec.graphml', 0.2127659574468085)]"
5468,156611,Degree,networks,Degree networks,,,Betweenness,1.0,0.3635657558965065,"[('arctic_flash.graphml', 0.8617021276595744), ('arctic_spiec.graphml', 0.9468085106382979)]"
5469,105552,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6276595744680851), ('arctic_spiec.graphml', 0.09574468085106383)]"
5470,225398,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.40425531914893614), ('arctic_spiec.graphml', 0.9414893617021277)]"
5471,3639039,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.3351063829787234), ('arctic_spiec.graphml', 0.8297872340425532)]"
5472,29704,Degree,networks,Degree networks,,,Betweenness,0.23584553540942663,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.09574468085106383)]"
5473,4330207,Degree,networks,Degree networks,,,Betweenness,1.0,0.2344938844013993,"[('arctic_flash.graphml', 1.0), ('arctic_spiec.graphml', 0.8882978723404256)]"
5474,278565,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.26595744680851063)]"
5475,4681,Degree,networks,Degree networks,,,Betweenness,0.736085776863705,0.0,"[('arctic_flash.graphml', 0.39361702127659576), ('arctic_spiec.graphml', 0.3351063829787234)]"
5476,1109121,Degree,networks,Degree networks,,,Betweenness,0.5940314963507681,0.0,"[('arctic_flash.graphml', 0.26595744680851063), ('arctic_spiec.graphml', 0.31382978723404253)]"
5477,1088618,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.2765957446808511), ('arctic_spiec.graphml', 0.6595744680851063)]"
5478,222087,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7287234042553191), ('arctic_spiec.graphml', 0.5585106382978723)]"
5479,630818,Degree,networks,Degree networks,,,Betweenness,0.9995486687900905,0.0,"[('arctic_flash.graphml', 0.23404255319148937), ('arctic_spiec.graphml', 0.34574468085106386)]"
5480,523224,Degree,networks,Degree networks,,,Betweenness,0.8592075727774491,0.18334561871191263,"[('arctic_flash.graphml', 0.5478723404255319), ('arctic_spiec.graphml', 0.4946808510638298)]"
5481,679240,Degree,networks,Degree networks,,,Betweenness,0.5348899314077029,0.3321313451880418,"[('arctic_flash.graphml', 0.425531914893617), ('arctic_spiec.graphml', 0.44148936170212766)]"
5482,570344,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.30319148936170215)]"
5483,112795,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6968085106382979), ('arctic_spiec.graphml', 0.9680851063829787)]"
5484,1130478,Degree,networks,Degree networks,,,Betweenness,1.0,0.15924442891318613,"[('arctic_flash.graphml', 0.8882978723404256), ('arctic_spiec.graphml', 0.7819148936170213)]"
5485,610418,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.1595744680851064), ('arctic_spiec.graphml', 0.3776595744680851)]"
5486,222209,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7606382978723404), ('arctic_spiec.graphml', 0.09574468085106383)]"
5487,4411,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7712765957446809), ('arctic_spiec.graphml', 0.19148936170212766)]"
5488,616682,Degree,networks,Degree networks,,,Betweenness,0.23584553540942663,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.09574468085106383)]"
5489,151283,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.8936170212765957), ('arctic_spiec.graphml', 0.4574468085106383)]"
5490,4405710,Degree,networks,Degree networks,,,Betweenness,1.0,0.8116361198251905,"[('arctic_flash.graphml', 0.9574468085106383), ('arctic_spiec.graphml', 0.9361702127659575)]"
5491,741312,Degree,networks,Degree networks,,,Betweenness,1.0,0.29519819010812387,"[('arctic_flash.graphml', 0.9148936170212766), ('arctic_spiec.graphml', 0.824468085106383)]"
5492,727692,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.9521276595744681), ('arctic_spiec.graphml', 0.7340425531914894)]"
5493,544990,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7872340425531915), ('arctic_spiec.graphml', 0.09574468085106383)]"
5494,214584,Degree,networks,Degree networks,,,Betweenness,0.9095744680851063,0.9095744680851063,"[('arctic_flash.graphml', 0.9095744680851063), ('arctic_spiec.graphml', 0.9095744680851063)]"
5495,151955,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.5106382978723404), ('arctic_spiec.graphml', 0.21808510638297873)]"
5496,712222,Degree,networks,Degree networks,,,Betweenness,0.23584553540942663,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.09574468085106383)]"
5497,161623,Degree,networks,Degree networks,,,Betweenness,1.0,0.0026449986187613295,"[('arctic_flash.graphml', 0.6223404255319149), ('arctic_spiec.graphml', 0.5319148936170213)]"
5498,573298,Degree,networks,Degree networks,,,Betweenness,0.8659390187406418,0.0,"[('arctic_flash.graphml', 0.3191489361702128), ('arctic_spiec.graphml', 0.39893617021276595)]"
5499,1128503,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.5797872340425532), ('arctic_spiec.graphml', 0.6861702127659575)]"
5500,75371,Degree,networks,Degree networks,,,Betweenness,0.23584553540942663,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.09574468085106383)]"
5501,4424843,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.5531914893617021)]"
5502,154519,Degree,networks,Degree networks,,,Betweenness,1.0,0.5830631593065074,"[('arctic_flash.graphml', 0.9840425531914894), ('arctic_spiec.graphml', 0.925531914893617)]"
5503,1127423,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6542553191489362), ('arctic_spiec.graphml', 0.09574468085106383)]"
5504,133533,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.5159574468085106), ('arctic_spiec.graphml', 0.3882978723404255)]"
5505,1123984,Degree,networks,Degree networks,,,Betweenness,0.47403518196434224,0.06851800952501955,"[('arctic_flash.graphml', 0.2872340425531915), ('arctic_spiec.graphml', 0.2553191489361702)]"
5506,223583,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.675531914893617), ('arctic_spiec.graphml', 0.898936170212766)]"
5507,78839,Degree,networks,Degree networks,,,Betweenness,0.23584553540942663,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.09574468085106383)]"
5508,4341561,Degree,networks,Degree networks,,,Betweenness,0.9706088129637505,0.0,"[('arctic_flash.graphml', 0.22340425531914893), ('arctic_spiec.graphml', 0.09574468085106383)]"
5509,566080,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.3696808510638298), ('arctic_spiec.graphml', 0.5159574468085106)]"
5510,4440396,Degree,networks,Degree networks,,,Betweenness,0.8660894624772782,0.32539989922484935,"[('arctic_flash.graphml', 0.574468085106383), ('arctic_spiec.graphml', 0.6170212765957447)]"
5511,734275,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.648936170212766), ('arctic_spiec.graphml', 0.425531914893617)]"
5512,210306,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.5372340425531915), ('arctic_spiec.graphml', 0.09574468085106383)]"
5513,4480595,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.31382978723404253), ('arctic_spiec.graphml', 0.5957446808510638)]"
5514,4478794,Degree,networks,Degree networks,,,Betweenness,0.9543213269833202,0.6839765453571052,"[('arctic_flash.graphml', 0.8297872340425532), ('arctic_spiec.graphml', 0.8085106382978723)]"
5515,1044319,Degree,networks,Degree networks,,,Betweenness,0.6965076231650249,0.0,"[('arctic_flash.graphml', 0.18617021276595744), ('arctic_spiec.graphml', 0.26063829787234044)]"
5516,4343458,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.1702127659574468), ('arctic_spiec.graphml', 0.3829787234042553)]"
5517,208293,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.2074468085106383), ('arctic_spiec.graphml', 0.601063829787234)]"
5518,1112793,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.9042553191489362), ('arctic_spiec.graphml', 0.7712765957446809)]"
5519,217132,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.898936170212766), ('arctic_spiec.graphml', 0.4787234042553192)]"
5520,1104509,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.2978723404255319), ('arctic_spiec.graphml', 0.43617021276595747)]"
5521,146397,Degree,networks,Degree networks,,,Betweenness,1.0,0.7911408944623388,"[('arctic_flash.graphml', 0.9468085106382979), ('arctic_spiec.graphml', 0.973404255319149)]"
5522,3990161,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.3696808510638298), ('arctic_spiec.graphml', 0.6223404255319149)]"
5523,510452,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.25)]"
5524,113588,Degree,networks,Degree networks,,,Betweenness,0.5014122970270227,0.16348131999425403,"[('arctic_flash.graphml', 0.34574468085106386), ('arctic_spiec.graphml', 0.3191489361702128)]"
5525,214791,Degree,networks,Degree networks,,,Betweenness,0.23584553540942663,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.09574468085106383)]"
5526,111925,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.4787234042553192), ('arctic_spiec.graphml', 0.35638297872340424)]"
5527,216771,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6436170212765957), ('arctic_spiec.graphml', 1.0)]"
5528,783593,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7978723404255319), ('arctic_spiec.graphml', 0.09574468085106383)]"
5529,4327003,Degree,networks,Degree networks,,,Betweenness,0.2909904507257025,0.1558180599125953,"[('arctic_flash.graphml', 0.21808510638297873), ('arctic_spiec.graphml', 0.22872340425531915)]"
5530,4367783,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.4946808510638298), ('arctic_spiec.graphml', 0.35106382978723405)]"
5531,156065,Degree,networks,Degree networks,,,Betweenness,0.6425347634214933,0.0,"[('arctic_flash.graphml', 0.17553191489361702), ('arctic_spiec.graphml', 0.09574468085106383)]"
5532,1528654,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.22872340425531915), ('arctic_spiec.graphml', 0.09574468085106383)]"
5533,1094340,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.22340425531914893)]"
5534,231965,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.3696808510638298), ('arctic_spiec.graphml', 0.46808510638297873)]"
5535,841979,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.2579787234042553), ('arctic_spiec.graphml', 0.6382978723404256)]"
5536,214611,Degree,networks,Degree networks,,,Betweenness,0.8859537611949369,0.6831951749752758,"[('arctic_flash.graphml', 0.7925531914893617), ('arctic_spiec.graphml', 0.776595744680851)]"
5537,204462,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.8670212765957447), ('arctic_spiec.graphml', 0.4148936170212766)]"
5538,4450823,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.3696808510638298), ('arctic_spiec.graphml', 0.09574468085106383)]"
5539,1126251,Degree,networks,Degree networks,,,Betweenness,1.0,0.8853228345497439,"[('arctic_flash.graphml', 0.9787234042553191), ('arctic_spiec.graphml', 0.9946808510638298)]"
5540,697651,Degree,networks,Degree networks,,,Betweenness,0.4238187303933215,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.09574468085106383)]"
5541,338517,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7340425531914894), ('arctic_spiec.graphml', 0.5)]"
5542,536860,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.19148936170212766), ('arctic_spiec.graphml', 0.7978723404255319)]"
5543,1142733,Degree,networks,Degree networks,,,Betweenness,0.8977034686210269,0.0,"[('arctic_flash.graphml', 0.2127659574468085), ('arctic_spiec.graphml', 0.09574468085106383)]"
5544,4345884,Degree,networks,Degree networks,,,Betweenness,0.23584553540942663,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.09574468085106383)]"
5545,839128,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7819148936170213), ('arctic_spiec.graphml', 0.4627659574468085)]"
5546,545339,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6063829787234043), ('arctic_spiec.graphml', 0.5106382978723404)]"
5547,673846,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.5053191489361702)]"
5548,1110562,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.43617021276595747), ('arctic_spiec.graphml', 0.2872340425531915)]"
5549,114356,Degree,networks,Degree networks,,,Betweenness,0.7460931480908528,0.40816217105808345,"[('arctic_flash.graphml', 0.5638297872340425), ('arctic_spiec.graphml', 0.5904255319148937)]"
5550,113212,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6914893617021277), ('arctic_spiec.graphml', 0.9042553191489362)]"
5551,250050,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.07180851063829788), ('arctic_spiec.graphml', 0.2393617021276596)]"
5552,83531,Degree,networks,Degree networks,,,Betweenness,0.805084269297281,0.0,"[('arctic_flash.graphml', 0.14893617021276595), ('arctic_spiec.graphml', 0.24468085106382978)]"
5553,279138,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.9946808510638298), ('arctic_spiec.graphml', 0.8031914893617021)]"
5554,766178,Degree,networks,Degree networks,,,Betweenness,0.8005464907429402,0.0,"[('arctic_flash.graphml', 0.18085106382978725), ('arctic_spiec.graphml', 0.2712765957446808)]"
5555,1140775,Degree,networks,Degree networks,,,Betweenness,0.4801357012823418,0.14220472424957314,"[('arctic_flash.graphml', 0.324468085106383), ('arctic_spiec.graphml', 0.2978723404255319)]"
5556,1135983,Degree,networks,Degree networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.5212765957446809), ('arctic_spiec.graphml', 0.6968085106382979)]"
