,Node,Network,Group,Network type,Conserved fraction,Prevalence of conserved fraction,Centrality,Upper limit,Lower limit,Values
1619,4409769,Degree,anuran,Degree networks,,,Degree,0.3496491991780012,0.02104045599441262,"[('arctic_genus_flash.graphml', 0.1724137931034483), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1620,742260,Degree,anuran,Degree networks,,,Degree,0.3496491991780012,0.02104045599441262,"[('arctic_genus_flash.graphml', 0.1724137931034483), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1621,1136344,Degree,anuran,Degree networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.7241379310344828), ('arctic_genus_spiec.graphml', 0.5086206896551724)]"
1622,968085,Degree,anuran,Degree networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.9310344827586207), ('arctic_genus_spiec.graphml', 0.5086206896551724)]"
1623,1129210,Degree,anuran,Degree networks,,,Degree,1,0.6787455875768944,"[('arctic_genus_flash.graphml', 0.9310344827586207), ('arctic_genus_spiec.graphml', 0.9741379310344828)]"
1624,4330207,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.3103448275862069), ('arctic_genus_spiec.graphml', 0.8879310344827587)]"
1625,112795,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.5603448275862069), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1626,214584,Degree,anuran,Degree networks,,,Closeness,1,0.32174205763841024,"[('arctic_genus_flash.graphml', 0.7758620689655172), ('arctic_genus_spiec.graphml', 0.853448275862069)]"
1627,279074,Degree,anuran,Degree networks,,,Closeness,0.6181569373830355,0.3990844419273093,"[('arctic_genus_flash.graphml', 0.5172413793103449), ('arctic_genus_spiec.graphml', 0.5)]"
1628,160908,Degree,anuran,Degree networks,,,Closeness,0.37551126814351843,0.04690252495992986,"[('arctic_genus_flash.graphml', 0.22413793103448276), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1629,279138,Degree,anuran,Degree networks,,,Closeness,1,0.8818430626169645,"[('arctic_genus_flash.graphml', 0.9827586206896551), ('arctic_genus_spiec.graphml', 1.0)]"
1630,545290,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.1206896551724138), ('arctic_genus_spiec.graphml', 0.9224137931034483)]"
1631,1126251,Degree,anuran,Degree networks,,,Closeness,1,0.43381102315565157,"[('arctic_genus_flash.graphml', 0.9655172413793104), ('arctic_genus_spiec.graphml', 0.8879310344827587)]"
1632,206565,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.25862068965517243), ('arctic_genus_spiec.graphml', 0.43103448275862066)]"
1633,209662,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.6551724137931034), ('arctic_genus_spiec.graphml', 0.8103448275862069)]"
1634,1142733,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.3275862068965517), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1635,544990,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.41379310344827586), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1636,1133738,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.8793103448275862), ('arctic_genus_spiec.graphml', 0.6982758620689655)]"
1637,222768,Degree,anuran,Degree networks,,,Closeness,0.3496491991780012,0.02104045599441262,"[('arctic_genus_flash.graphml', 0.1724137931034483), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1638,4382894,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.034482758620689655), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1639,257891,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.22413793103448276), ('arctic_genus_spiec.graphml', 0.6206896551724138)]"
1640,4424785,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.6206896551724138), ('arctic_genus_spiec.graphml', 0.8103448275862069)]"
1641,161623,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.5862068965517241), ('arctic_genus_spiec.graphml', 0.46551724137931033)]"
1642,4465309,Degree,anuran,Degree networks,,,Closeness,0.7487336411053105,0.6391973933774482,"[('arctic_genus_flash.graphml', 0.6896551724137931), ('arctic_genus_spiec.graphml', 0.6982758620689655)]"
1643,0,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.853448275862069), ('arctic_genus_spiec.graphml', 0.5172413793103449)]"
1644,276290,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.08620689655172414), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
1645,206038,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.9137931034482759), ('arctic_genus_spiec.graphml', 0.75)]"
1646,1011380,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.43103448275862066), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1647,208293,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.7931034482758621), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1648,133533,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.4827586206896552), ('arctic_genus_spiec.graphml', 0.5689655172413793)]"
1649,211848,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.05172413793103448), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1650,112867,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.4482758620689655), ('arctic_genus_spiec.graphml', 0.6982758620689655)]"
1651,4402520,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.017241379310344827), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1652,4411,Degree,anuran,Degree networks,,,Closeness,0.8694232962777251,0.7598870485498612,"[('arctic_genus_flash.graphml', 0.8189655172413793), ('arctic_genus_spiec.graphml', 0.8103448275862069)]"
1653,607006,Degree,anuran,Degree networks,,,Closeness,1,0.29841270646227125,"[('arctic_genus_flash.graphml', 0.9482758620689655), ('arctic_genus_spiec.graphml', 0.853448275862069)]"
1654,3431064,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.7413793103448276), ('arctic_genus_spiec.graphml', 0.4482758620689655)]"
1655,148890,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.3620689655172414), ('arctic_genus_spiec.graphml', 0.6982758620689655)]"
1656,1088618,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.4827586206896552), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1657,524203,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.3620689655172414), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1658,3174304,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.5344827586206896), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1659,512006,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.603448275862069), ('arctic_genus_spiec.graphml', 0.9655172413793104)]"
1660,2300392,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.39655172413793105), ('arctic_genus_spiec.graphml', 0.5431034482758621)]"
1661,216805,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.27586206896551724), ('arctic_genus_spiec.graphml', 0.5431034482758621)]"
1662,570344,Degree,anuran,Degree networks,,,Closeness,0.9551425476141442,0,"[('arctic_genus_flash.graphml', 0.06896551724137931), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1663,733712,Degree,anuran,Degree networks,,,Closeness,1,0.30323431943337587,"[('arctic_genus_flash.graphml', 0.7068965517241379), ('arctic_genus_spiec.graphml', 0.7758620689655172)]"
1664,814176,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.7241379310344828), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1665,1128503,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.29310344827586204), ('arctic_genus_spiec.graphml', 0.9482758620689655)]"
1666,103285,Degree,anuran,Degree networks,,,Closeness,0.37551126814351843,0.04690252495992986,"[('arctic_genus_flash.graphml', 0.22413793103448276), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1667,223583,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.7586206896551724), ('arctic_genus_spiec.graphml', 0.4827586206896552)]"
1668,250050,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.5603448275862069), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1669,1101315,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.3620689655172414), ('arctic_genus_spiec.graphml', 0.5862068965517241)]"
1670,566080,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.4827586206896552), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1671,113212,Degree,anuran,Degree networks,,,Closeness,1,0.21347216880523667,"[('arctic_genus_flash.graphml', 0.8189655172413793), ('arctic_genus_spiec.graphml', 0.9224137931034483)]"
1672,222087,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.75)]"
1673,231965,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.853448275862069), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1674,845780,Degree,anuran,Degree networks,,,Closeness,0.24873364110531085,0.13919739337744777,"[('arctic_genus_flash.graphml', 0.1896551724137931), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1675,766178,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 1.0), ('arctic_genus_spiec.graphml', 0.6206896551724138)]"
1676,334186,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.10344827586206896), ('arctic_genus_spiec.graphml', 0.4051724137931034)]"
1677,4409769,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.6724137931034483), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1678,742260,Degree,anuran,Degree networks,,,Closeness,0.5514803153233823,0,"[('arctic_genus_flash.graphml', 0.13793103448275862), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
1679,1136344,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.6379310344827587), ('arctic_genus_spiec.graphml', 0.4051724137931034)]"
1680,968085,Degree,anuran,Degree networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.9310344827586207), ('arctic_genus_spiec.graphml', 0.6206896551724138)]"
1681,1129210,Degree,anuran,Degree networks,,,Closeness,1,0.391973933774479,"[('arctic_genus_flash.graphml', 0.896551724137931), ('arctic_genus_spiec.graphml', 0.9827586206896551)]"
1682,4330207,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.6724137931034483), ('arctic_genus_spiec.graphml', 0.9137931034482759)]"
1683,112795,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1684,214584,Degree,anuran,Degree networks,,,Betweenness,0.9112603856588969,0.6921878902031721,"[('arctic_genus_flash.graphml', 0.8103448275862069), ('arctic_genus_spiec.graphml', 0.7931034482758621)]"
1685,279074,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.7241379310344828), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1686,160908,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.6896551724137931), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1687,279138,Degree,anuran,Degree networks,,,Betweenness,1,0.8818430626169645,"[('arctic_genus_flash.graphml', 0.9827586206896551), ('arctic_genus_spiec.graphml', 1.0)]"
1688,545290,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.8103448275862069)]"
1689,1126251,Degree,anuran,Degree networks,,,Betweenness,1,0.6455291878508942,"[('arctic_genus_flash.graphml', 1.0), ('arctic_genus_spiec.graphml', 0.9482758620689655)]"
1690,206565,Degree,anuran,Degree networks,,,Betweenness,0.7388465925554494,0.5197740970997232,"[('arctic_genus_flash.graphml', 0.6206896551724138), ('arctic_genus_spiec.graphml', 0.6379310344827587)]"
1691,209662,Degree,anuran,Degree networks,,,Betweenness,1,0.3894412159851007,"[('arctic_genus_flash.graphml', 0.7931034482758621), ('arctic_genus_spiec.graphml', 0.8620689655172413)]"
1692,1142733,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.4482758620689655), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1693,544990,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1694,1133738,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1695,222768,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1696,4382894,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1697,257891,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.5344827586206896), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1698,4424785,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.3448275862068966), ('arctic_genus_spiec.graphml', 0.7758620689655172)]"
1699,161623,Degree,anuran,Degree networks,,,Betweenness,0.6143578606989675,0.0666766220596533,"[('arctic_genus_flash.graphml', 0.3620689655172414), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1700,4465309,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.41379310344827586), ('arctic_genus_spiec.graphml', 0.6896551724137931)]"
1701,0,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.4827586206896552), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1702,276290,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
1703,206038,Degree,anuran,Degree networks,,,Betweenness,1,0.3820868852246164,"[('arctic_genus_flash.graphml', 0.9137931034482759), ('arctic_genus_spiec.graphml', 0.8362068965517241)]"
1704,1011380,Degree,anuran,Degree networks,,,Betweenness,0.7325147980820026,0,"[('arctic_genus_flash.graphml', 0.3793103448275862), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1705,208293,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.9482758620689655), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1706,133533,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.603448275862069), ('arctic_genus_spiec.graphml', 0.8362068965517241)]"
1707,211848,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1708,112867,Degree,anuran,Degree networks,,,Betweenness,1,0.04967906535696076,"[('arctic_genus_flash.graphml', 0.6551724137931034), ('arctic_genus_spiec.graphml', 0.7586206896551724)]"
1709,4402520,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1710,4411,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.8275862068965517), ('arctic_genus_spiec.graphml', 0.6724137931034483)]"
1711,607006,Degree,anuran,Degree networks,,,Betweenness,0.9974672822106218,0.7783947867548956,"[('arctic_genus_flash.graphml', 0.896551724137931), ('arctic_genus_spiec.graphml', 0.8793103448275862)]"
1712,3431064,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.5172413793103449), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1713,148890,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1714,1088618,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1715,524203,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1716,3174304,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.7068965517241379), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1717,512006,Degree,anuran,Degree networks,,,Betweenness,1,0.8646016833066203,"[('arctic_genus_flash.graphml', 0.9655172413793104), ('arctic_genus_spiec.graphml', 0.9827586206896551)]"
1718,2300392,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1719,216805,Degree,anuran,Degree networks,,,Betweenness,0.37804398593289673,0.2685077382050343,"[('arctic_genus_flash.graphml', 0.3275862068965517), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1720,570344,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1721,733712,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.43103448275862066), ('arctic_genus_spiec.graphml', 0.896551724137931)]"
1722,814176,Degree,anuran,Degree networks,,,Betweenness,0.8506717354650382,0,"[('arctic_genus_flash.graphml', 0.39655172413793105), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1723,1128503,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.5689655172413793), ('arctic_genus_spiec.graphml', 0.9310344827586207)]"
1724,103285,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1725,223583,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.7758620689655172), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1726,250050,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1727,1101315,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.7241379310344828)]"
1728,566080,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.7413793103448276), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1729,113212,Degree,anuran,Degree networks,,,Betweenness,1,0.40414987750606657,"[('arctic_genus_flash.graphml', 0.7586206896551724), ('arctic_genus_spiec.graphml', 0.7068965517241379)]"
1730,222087,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.5862068965517241), ('arctic_genus_spiec.graphml', 0.7413793103448276)]"
1731,231965,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.5517241379310345), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1732,845780,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.4827586206896552), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1733,766178,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.9310344827586207), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1734,334186,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.4827586206896552), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1735,4409769,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1736,742260,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.16379310344827586), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1737,1136344,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.6379310344827587), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1738,968085,Degree,anuran,Degree networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.8448275862068966), ('arctic_genus_spiec.graphml', 0.31896551724137934)]"
1739,1129210,Degree,anuran,Degree networks,,,Betweenness,1,0.37473255446413356,"[('arctic_genus_flash.graphml', 0.8793103448275862), ('arctic_genus_spiec.graphml', 0.9655172413793104)]"
1740,4330207,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8362068965517241), ('arctic_genus_spiec.graphml', 0.11206896551724138)]"
1741,112795,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.853448275862069)]"
1742,214584,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.6724137931034483), ('arctic_genus_spiec.graphml', 0.853448275862069)]"
1743,279074,Random,anuran,Random networks,,,Degree,1,0.25886451226282425,"[('arctic_genus_flash.graphml', 0.6724137931034483), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
1744,160908,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.4827586206896552), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
1745,279138,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.4827586206896552), ('arctic_genus_spiec.graphml', 0.853448275862069)]"
1746,545290,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.853448275862069)]"
1747,1126251,Random,anuran,Random networks,,,Degree,0.8210105898154529,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.11206896551724138)]"
1748,206565,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.35344827586206895)]"
1749,209662,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.853448275862069)]"
1750,1142733,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.853448275862069)]"
1751,544990,Random,anuran,Random networks,,,Degree,0.8210105898154529,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.11206896551724138)]"
1752,1133738,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.9396551724137931), ('arctic_genus_spiec.graphml', 0.35344827586206895)]"
1753,222768,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.35344827586206895)]"
1754,4382894,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.6724137931034483), ('arctic_genus_spiec.graphml', 0.35344827586206895)]"
1755,257891,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8362068965517241), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
1756,4424785,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.6724137931034483), ('arctic_genus_spiec.graphml', 0.35344827586206895)]"
1757,161623,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
1758,4465309,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.6724137931034483), ('arctic_genus_spiec.graphml', 0.9913793103448276)]"
1759,0,Random,anuran,Random networks,,,Degree,0.8210105898154529,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.11206896551724138)]"
1760,276290,Random,anuran,Random networks,,,Degree,0.8210105898154529,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.11206896551724138)]"
1761,206038,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
1762,1011380,Random,anuran,Random networks,,,Degree,0.8210105898154529,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.11206896551724138)]"
1763,208293,Random,anuran,Random networks,,,Degree,1,0.3488704854986163,"[('arctic_genus_flash.graphml', 0.9396551724137931), ('arctic_genus_spiec.graphml', 0.853448275862069)]"
1764,133533,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.017241379310344827), ('arctic_genus_spiec.graphml', 0.35344827586206895)]"
1765,211848,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8362068965517241), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
1766,112867,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.4827586206896552), ('arctic_genus_spiec.graphml', 0.35344827586206895)]"
1767,4402520,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.853448275862069)]"
1768,4411,Random,anuran,Random networks,,,Degree,1,0.25886451226282425,"[('arctic_genus_flash.graphml', 0.6724137931034483), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
1769,607006,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8362068965517241), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
1770,3431064,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.9396551724137931), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
1771,148890,Random,anuran,Random networks,,,Degree,0.8210105898154529,0,"[('arctic_genus_flash.graphml', 0.21551724137931033), ('arctic_genus_spiec.graphml', 0.11206896551724138)]"
1772,1088618,Random,anuran,Random networks,,,Degree,1,0.3488704854986163,"[('arctic_genus_flash.graphml', 0.9396551724137931), ('arctic_genus_spiec.graphml', 0.853448275862069)]"
